Ward,Address,Height,Diameter,Age Class,Species
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",3.5,27,Semi-Mature,"Coryluscolurna
"
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",9.5,61,Mature,"Platanusxhispanica
"
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",3,7,Young,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",6.5,52,Mature,"Platanusxhispanica
"
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",9.5,60,Mature,"Platanusxhispanica
"
"FinchleyChurchEnd(B)
","Beechwood Avenue, Finchley, London                ",7.5,36,Semi-Mature,"Platanusxhispanica
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",5.5,38,Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",7.5,36,Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",7.5,47,Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",7.5,41,Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",5,20,Semi-Mature,"Sorbusaucuparia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",3,8,Young,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",4.5,30,Mature,"Sorbusaucuparia
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",7.5,20,Early Mature,"AcercampestreElsrijk
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",7.5,29,Early Mature,"SorbusxthuringiacaFastigiata
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",2,8,Young,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",2,8,Young,"PrunusxsubhirtellaAutumnalisRosea
"
"FinchleyChurchEnd(B)
","Bibsworth Road, Finchley, London                  ",3,8,Young,"Prunusumineko
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",4,9,Young,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",4.5,33,Mature,"PrunusTaiHaku
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",7.5,46,Mature,"Prunussp.
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",6.5,33,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",5.5,29,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",8,42,Mature,"Betulasp.
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",5,30,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",4.5,16,Early,"PrunusPandora
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,1,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",7,32,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",2.5,5,Young,"Crataegusxprunifolia
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",4,7,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",4,33,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",1,5,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",2,7,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",7.5,35,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",7.5,32,Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Briarfield Avenue, Finchley, London               ",3,7,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",4.5,21,Early Mature,"BetulautilisJacquemontii
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,48,Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,19,Early Mature,"Crataegusxprunifolia
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,23,Early Mature,"Alnusglutinosa
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3,14,Early,"Malussp.
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",6,35,Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",0,0,,"Liquidamberstyraciflua
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",0,0,,"PyruscalleryanaChanticleer
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,23,Semi-Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",4.5,21,Early Mature,"Crataegusoxycantha
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3.5,15,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,27,Semi-Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",4.5,17,Early,"BetulautilisJacquemontii
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",7.5,24,Early Mature,"Alnusglutinosa
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3.5,14,Early,"Betulapendula
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3,16,Early,"PrunusserrulaTibetica
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",6,15,Early Mature,"Coryluscolurna
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3,10,Young,"Prunussp.
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",0,0,,"CrataegusxprunifoliaSplendens
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",4.5,14,Early,"Sorbusaria
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",3,12,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",0,0,,"Liquidamberstyraciflua
"
"FinchleyChurchEnd(B)
","Broughton Avenue, Church End, London              ",2.5,21,Early Mature,"Crataegusmonogyna
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,19,Early,"Ginkgobiloba
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,15,Early Mature,"Prunussp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,8,Young,"Prunussp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",0,0,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,17,Early Mature,"Ginkgobiloba
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3.5,13,Early Mature,"Betulasp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,11,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",1,5,Young,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,12,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",7.5,17,Early Mature,"Prunussp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",4.5,30,Mature,"Crataeguscrusgallii
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",7.5,31,Mature,"PrunuscerasiferaNigra
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",5.5,21,Early Mature,"Betulasp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",4.5,20,Early Mature,"Betulasp.
"
"FinchleyChurchEnd(B)
","Cavendish Avenue, Finchley, London                ",3,8,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",10,34,Early Mature,"Quercussp.
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",7.5,30,Early Mature,"Quercussp.
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",6.5,28,Early Mature,"Quercussp.
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",5.5,32,Semi-Mature,"Fraxinusexcelsior
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",2,8,Young,"Ginkgobiloba
"
"FinchleyChurchEnd(B)
","Charter Way, Finchley, London                     ",2,9,Young,"Ginkgobiloba
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,35,Semi-Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",12.5,48,Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",4,26,Early Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",3,8,,"VacantTreepit
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",12.5,38,Semi-Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",12.5,37,Semi-Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",3,12,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,15,Early,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,30,Early Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,33,Semi-Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",12.5,40,Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",12.5,42,Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",3,13,Early,"Prunussp.
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,34,Semi-Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,25,Early Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",1.5,5,Young,"Acerplatanoides
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",6.5,30,Semi-Mature,"Acerplatanoides
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",5.5,23,Early,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",7.5,42,Mature,"CarpinusbetulusFastigiata
"
"FinchleyChurchEnd(B)
","Chessington Avenue, Finchley, London              ",5.5,38,Semi-Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",4,14,Early Mature,"RobiniapseudoacaciaUmbraculifera
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,10,Young,"Prunussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",4.5,13,Early,"Malussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,7,Young,"Prunussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",5.5,22,Semi-Mature,"OtherBroadleaf
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,6,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,16,Semi-Mature,"BetulautilisJacquemontii
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,31,Semi-Mature,"Coryluscolurna
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,11,Early,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,29,Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,22,Semi-Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,14,Early,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",2,11,Young,"Prunussargentii
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",4,9,Young,"PrunusmaackiiAmberBeauty
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,14,Early Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,18,Early Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",6.5,59,Mature,"Tiliasp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3.5,13,Early,"Crataegusoxycantha
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",4.5,22,Semi-Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,8,,"VoidTreepit
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,20,Early Mature,"Crataegusxprunifolia
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",12.5,87,Mature,"Quercusrubra
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",12.5,82,Mature,"Quercusrubra
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,20,Early Mature,"Prunussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,21,Early Mature,"Gleditsiatriacanthos
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",3,9,Young,"Koelreulteriapaniculata
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,25,Semi-Mature,"Sorbusintermedia
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",5,19,Early Mature,"Betulapendula
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",4,10,Young,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,21,Early Mature,"Prunussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",15,81,Mature,"Quercussp.
"
"FinchleyChurchEnd(B)
","Church Crescent, Church End, London               ",7.5,42,Semi-Mature,"QuercusroburFastigiata
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7.5,21,Early Mature,"Prunussargentii
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7.5,26,Semi-Mature,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",9,34,Mature,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",1,4,Early,"PrunuscerasiferaNigra
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",5,18,Early Mature,"Prunussargentii
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",6,13,Early,"Crataegusoxycantha
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",4,15,Early Mature,"Malussp.
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",4,14,Early,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",2.5,7,Young,"Prunussp.
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7,18,Early Mature,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",3.5,21,Early Mature,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7.5,22,Semi-Mature,"Prunuskanzan
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7.5,25,Early Mature,"Carpinusbetulus
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",3,9,Young,"PrunusxsubhirtellaAutumnalis
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",7.5,14,Early Mature,"Prunusdulcis
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",1,5,,"AmelanchierarboreaRobinHill
"
"FinchleyChurchEnd(B)
","Claremont Park, Finchley, London                  ",3,12,Early,"Crataegusoxycantha
"
